timestamp,user,event_type,ip
2025-08-23 11:45:28,david,login_fail,192.168.0.12
2025-08-23 11:45:58,charlie,config_change,192.168.0.11
2025-08-23 11:46:28,alice,login_fail,192.168.0.19
2025-08-23 11:46:58,david,config_change,192.168.0.3
2025-08-23 11:47:28,charlie,file_access,192.168.0.6
2025-08-23 11:47:58,alice,config_change,192.168.0.14
2025-08-23 11:48:28,charlie,file_access,192.168.0.10
2025-08-23 11:48:58,alice,login_fail,192.168.0.1
2025-08-23 11:49:28,alice,config_change,192.168.0.3
2025-08-23 11:49:58,alice,login_success,192.168.0.8
2025-08-23 11:50:28,charlie,login_fail,192.168.0.19
2025-08-23 11:50:58,charlie,login_fail,192.168.0.19
2025-08-23 11:51:28,charlie,login_success,192.168.0.11
2025-08-23 11:51:58,bob,login_success,192.168.0.10
2025-08-23 11:52:28,david,login_success,192.168.0.3
2025-08-23 11:52:58,alice,file_access,192.168.0.5
2025-08-23 11:53:28,david,login_success,192.168.0.6
2025-08-23 11:53:58,alice,file_access,192.168.0.4
2025-08-23 11:54:28,alice,config_change,192.168.0.13
2025-08-23 11:54:58,david,config_change,192.168.0.8
2025-08-23 11:55:28,alice,login_fail,192.168.0.8
2025-08-23 11:55:58,david,config_change,192.168.0.5
2025-08-23 11:56:28,charlie,login_success,192.168.0.10
2025-08-23 11:56:58,alice,login_fail,192.168.0.13
2025-08-23 11:57:28,charlie,file_access,192.168.0.13
2025-08-23 11:57:58,david,file_access,192.168.0.19
2025-08-23 11:58:28,charlie,login_success,192.168.0.14
2025-08-23 11:58:58,charlie,file_access,192.168.0.15
2025-08-23 11:59:28,david,login_fail,192.168.0.6
2025-08-23 11:59:58,alice,config_change,192.168.0.3
2025-08-23 12:00:28,bob,file_access,192.168.0.6
2025-08-23 12:00:58,david,login_fail,192.168.0.8
2025-08-23 12:01:28,charlie,file_access,192.168.0.10
2025-08-23 12:01:58,david,config_change,192.168.0.18
2025-08-23 12:02:28,david,login_fail,192.168.0.7
2025-08-23 12:02:58,bob,config_change,192.168.0.9
2025-08-23 12:03:28,bob,login_fail,192.168.0.14
2025-08-23 12:03:58,alice,config_change,192.168.0.5
2025-08-23 12:04:28,bob,login_fail,192.168.0.2
2025-08-23 12:04:58,david,file_access,192.168.0.16
2025-08-23 12:05:28,alice,file_access,192.168.0.11
2025-08-23 12:05:58,charlie,config_change,192.168.0.2
2025-08-23 12:06:28,bob,file_access,192.168.0.19
2025-08-23 12:06:58,charlie,file_access,192.168.0.10
2025-08-23 12:07:28,charlie,login_success,192.168.0.9
2025-08-23 12:07:58,charlie,config_change,192.168.0.14
2025-08-23 12:08:28,david,login_fail,192.168.0.4
2025-08-23 12:08:58,david,login_fail,192.168.0.17
2025-08-23 12:09:28,charlie,file_access,192.168.0.18
2025-08-23 12:09:58,david,login_success,192.168.0.15
2025-08-23 12:10:28,david,login_success,192.168.0.11
2025-08-23 12:10:58,david,config_change,192.168.0.7
2025-08-23 12:11:28,charlie,login_fail,192.168.0.19
2025-08-23 12:11:58,alice,login_success,192.168.0.3
2025-08-23 12:12:28,david,login_success,192.168.0.12
2025-08-23 12:12:58,charlie,login_success,192.168.0.3
2025-08-23 12:13:28,bob,file_access,192.168.0.15
2025-08-23 12:13:58,bob,login_success,192.168.0.3
2025-08-23 12:14:28,david,file_access,192.168.0.17
2025-08-23 12:14:58,bob,config_change,192.168.0.10
2025-08-23 12:15:28,alice,config_change,192.168.0.16
2025-08-23 12:15:58,alice,login_success,192.168.0.15
2025-08-23 12:16:28,david,file_access,192.168.0.12
2025-08-23 12:16:58,charlie,file_access,192.168.0.1
2025-08-23 12:17:28,alice,file_access,192.168.0.7
2025-08-23 12:17:58,david,login_fail,192.168.0.11
2025-08-23 12:18:28,charlie,config_change,192.168.0.8
2025-08-23 12:18:58,bob,login_success,192.168.0.13
2025-08-23 12:19:28,bob,login_fail,192.168.0.9
2025-08-23 12:19:58,bob,login_fail,192.168.0.17
2025-08-23 12:20:28,bob,login_fail,192.168.0.8
2025-08-23 12:20:58,bob,login_success,192.168.0.1
2025-08-23 12:21:28,david,config_change,192.168.0.6
2025-08-23 12:21:58,charlie,file_access,192.168.0.6
2025-08-23 12:22:28,bob,login_success,192.168.0.5
2025-08-23 12:22:58,david,login_fail,192.168.0.1
2025-08-23 12:23:28,charlie,login_success,192.168.0.9
2025-08-23 12:23:58,david,login_fail,192.168.0.4
2025-08-23 12:24:28,david,config_change,192.168.0.2
2025-08-23 12:24:58,bob,file_access,192.168.0.8
2025-08-23 12:25:28,alice,file_access,192.168.0.17
2025-08-23 12:25:58,bob,file_access,192.168.0.19
2025-08-23 12:26:28,alice,file_access,192.168.0.7
2025-08-23 12:26:58,charlie,login_success,192.168.0.9
2025-08-23 12:27:28,david,file_access,192.168.0.12
2025-08-23 12:27:58,david,login_fail,192.168.0.5
2025-08-23 12:28:28,charlie,config_change,192.168.0.2
2025-08-23 12:28:58,bob,config_change,192.168.0.6
2025-08-23 12:29:28,david,login_fail,192.168.0.14
2025-08-23 12:29:58,charlie,login_success,192.168.0.4
2025-08-23 12:30:28,alice,login_fail,192.168.0.11
2025-08-23 12:30:58,bob,login_fail,192.168.0.18
2025-08-23 12:31:28,alice,file_access,192.168.0.4
2025-08-23 12:31:58,charlie,login_success,192.168.0.16
2025-08-23 12:32:28,bob,login_success,192.168.0.12
2025-08-23 12:32:58,alice,file_access,192.168.0.4
2025-08-23 12:33:28,bob,login_fail,192.168.0.2
2025-08-23 12:33:58,charlie,login_fail,192.168.0.4
2025-08-23 12:34:28,david,login_fail,192.168.0.1
2025-08-23 12:34:58,david,login_fail,192.168.0.8
2025-08-23 12:35:28,david,login_success,192.168.0.8
2025-08-23 12:35:58,david,file_access,192.168.0.6
2025-08-23 12:36:28,alice,config_change,192.168.0.16
2025-08-23 12:36:58,alice,login_success,192.168.0.17
2025-08-23 12:37:28,charlie,login_success,192.168.0.2
2025-08-23 12:37:58,alice,config_change,192.168.0.10
2025-08-23 12:38:28,bob,config_change,192.168.0.11
2025-08-23 12:38:58,david,login_fail,192.168.0.17
2025-08-23 12:39:28,alice,file_access,192.168.0.16
2025-08-23 12:39:58,charlie,login_fail,192.168.0.4
2025-08-23 12:40:28,bob,file_access,192.168.0.2
2025-08-23 12:40:58,alice,login_fail,192.168.0.17
2025-08-23 12:41:28,bob,config_change,192.168.0.7
2025-08-23 12:41:58,alice,config_change,192.168.0.12
2025-08-23 12:42:28,david,login_success,192.168.0.17
2025-08-23 12:42:58,charlie,login_success,192.168.0.3
2025-08-23 12:43:28,charlie,file_access,192.168.0.3
2025-08-23 12:43:58,charlie,login_fail,192.168.0.17
2025-08-23 12:44:28,david,config_change,192.168.0.6
2025-08-23 12:44:58,charlie,login_fail,192.168.0.10
2025-08-23 12:45:28,bob,config_change,192.168.0.17
2025-08-23 12:45:58,alice,config_change,192.168.0.6
2025-08-23 12:46:28,charlie,login_fail,192.168.0.1
2025-08-23 12:46:58,david,file_access,192.168.0.7
2025-08-23 12:47:28,alice,login_fail,192.168.0.14
2025-08-23 12:47:58,alice,login_fail,192.168.0.4
2025-08-23 12:48:28,charlie,login_success,192.168.0.19
2025-08-23 12:48:58,david,login_success,192.168.0.16
2025-08-23 12:49:28,bob,login_fail,192.168.0.11
2025-08-23 12:49:58,bob,login_fail,192.168.0.2
2025-08-23 12:50:28,bob,file_access,192.168.0.15
2025-08-23 12:50:58,bob,file_access,192.168.0.5
2025-08-23 12:51:28,alice,file_access,192.168.0.1
2025-08-23 12:51:58,charlie,file_access,192.168.0.4
2025-08-23 12:52:28,charlie,login_success,192.168.0.9
2025-08-23 12:52:58,david,config_change,192.168.0.5
2025-08-23 12:53:28,alice,login_success,192.168.0.18
2025-08-23 12:53:58,david,login_success,192.168.0.16
2025-08-23 12:54:28,alice,login_fail,192.168.0.3
2025-08-23 12:54:58,bob,login_fail,192.168.0.14
2025-08-23 12:55:28,charlie,login_fail,192.168.0.9
2025-08-23 12:55:58,david,config_change,192.168.0.19
2025-08-23 12:56:28,bob,file_access,192.168.0.7
2025-08-23 12:56:58,david,login_success,192.168.0.3
2025-08-23 12:57:28,bob,config_change,192.168.0.8
2025-08-23 12:57:58,charlie,config_change,192.168.0.1
2025-08-23 12:58:28,bob,login_fail,192.168.0.18
2025-08-23 12:58:58,david,login_success,192.168.0.3
2025-08-23 12:59:28,alice,config_change,192.168.0.11
2025-08-23 12:59:58,bob,login_success,192.168.0.6
2025-08-23 13:00:28,alice,login_success,192.168.0.8
2025-08-23 13:00:58,charlie,config_change,192.168.0.11
2025-08-23 13:01:28,bob,file_access,192.168.0.13
2025-08-23 13:01:58,charlie,login_success,192.168.0.7
2025-08-23 13:02:28,bob,login_fail,192.168.0.4
2025-08-23 13:02:58,charlie,file_access,192.168.0.15
2025-08-23 13:03:28,alice,login_fail,192.168.0.17
2025-08-23 13:03:58,bob,login_fail,192.168.0.6
2025-08-23 13:04:28,alice,login_fail,192.168.0.8
2025-08-23 13:04:58,charlie,file_access,192.168.0.15
2025-08-23 13:05:28,alice,file_access,192.168.0.18
2025-08-23 13:05:58,david,config_change,192.168.0.5
2025-08-23 13:06:28,alice,config_change,192.168.0.12
2025-08-23 13:06:58,bob,config_change,192.168.0.5
2025-08-23 13:07:28,charlie,login_success,192.168.0.19
2025-08-23 13:07:58,alice,file_access,192.168.0.13
2025-08-23 13:08:28,bob,config_change,192.168.0.13
2025-08-23 13:08:58,alice,login_success,192.168.0.3
2025-08-23 13:09:28,bob,file_access,192.168.0.2
2025-08-23 13:09:58,charlie,login_success,192.168.0.19
2025-08-23 13:10:28,alice,file_access,192.168.0.10
2025-08-23 13:10:58,charlie,login_fail,192.168.0.17
2025-08-23 13:11:28,charlie,file_access,192.168.0.1
2025-08-23 13:11:58,bob,config_change,192.168.0.17
2025-08-23 13:12:28,bob,login_fail,192.168.0.10
2025-08-23 13:12:58,alice,login_success,192.168.0.4
2025-08-23 13:13:28,alice,login_success,192.168.0.9
2025-08-23 13:13:58,charlie,file_access,192.168.0.15
2025-08-23 13:14:28,charlie,login_success,192.168.0.18
2025-08-23 13:14:58,charlie,login_success,192.168.0.3
2025-08-23 13:15:28,david,login_success,192.168.0.4
2025-08-23 13:15:58,charlie,file_access,192.168.0.18
2025-08-23 13:16:28,alice,config_change,192.168.0.14
2025-08-23 13:16:58,charlie,login_success,192.168.0.5
2025-08-23 13:17:28,charlie,file_access,192.168.0.4
2025-08-23 13:17:58,bob,file_access,192.168.0.11
2025-08-23 13:18:28,charlie,file_access,192.168.0.18
2025-08-23 13:18:58,alice,login_success,192.168.0.1
2025-08-23 13:19:28,charlie,config_change,192.168.0.10
2025-08-23 13:19:58,alice,login_success,192.168.0.5
2025-08-23 13:20:28,charlie,login_success,192.168.0.5
2025-08-23 13:20:58,david,file_access,192.168.0.15
2025-08-23 13:21:28,david,file_access,192.168.0.6
2025-08-23 13:21:58,bob,file_access,192.168.0.12
2025-08-23 13:22:28,david,config_change,192.168.0.14
2025-08-23 13:22:58,david,login_success,192.168.0.13
2025-08-23 13:23:28,charlie,config_change,192.168.0.18
2025-08-23 13:23:58,charlie,config_change,192.168.0.17
2025-08-23 13:24:28,alice,file_access,192.168.0.9
2025-08-23 13:24:58,david,login_fail,192.168.0.14
2025-08-23 13:25:28,alice,file_access,192.168.0.7
2025-08-23 13:25:58,alice,config_change,192.168.0.8
2025-08-23 13:26:28,charlie,login_fail,192.168.0.14
2025-08-23 13:26:58,bob,login_fail,192.168.0.7
2025-08-23 13:27:28,bob,login_success,192.168.0.14
2025-08-23 13:27:58,david,login_success,192.168.0.15
2025-08-23 13:28:28,david,file_access,192.168.0.2
2025-08-23 13:28:58,charlie,login_success,192.168.0.5
2025-08-23 13:29:28,david,login_success,192.168.0.9
2025-08-23 13:29:58,charlie,config_change,192.168.0.14
2025-08-23 13:30:28,charlie,file_access,192.168.0.9
2025-08-23 13:30:58,charlie,file_access,192.168.0.2
2025-08-23 13:31:28,alice,login_fail,192.168.0.1
2025-08-23 13:31:58,david,login_fail,192.168.0.4
2025-08-23 13:32:28,charlie,login_success,192.168.0.10
2025-08-23 13:32:58,charlie,file_access,192.168.0.14
2025-08-23 13:33:28,bob,file_access,192.168.0.19
2025-08-23 13:33:58,alice,config_change,192.168.0.13
2025-08-23 13:34:28,charlie,login_fail,192.168.0.14
2025-08-23 13:34:58,charlie,file_access,192.168.0.15
2025-08-23 13:35:28,charlie,login_fail,192.168.0.5
2025-08-23 13:35:58,charlie,config_change,192.168.0.10
2025-08-23 13:36:28,david,config_change,192.168.0.16
2025-08-23 13:36:58,charlie,login_fail,192.168.0.4
2025-08-23 13:37:28,charlie,config_change,192.168.0.11
2025-08-23 13:37:58,david,config_change,192.168.0.17
2025-08-23 13:38:28,david,login_fail,192.168.0.8
2025-08-23 13:38:58,charlie,login_success,192.168.0.9
2025-08-23 13:39:28,david,config_change,192.168.0.19
2025-08-23 13:39:58,charlie,login_success,192.168.0.4
2025-08-23 13:40:28,david,config_change,192.168.0.4
2025-08-23 13:40:58,alice,login_success,192.168.0.16
2025-08-23 13:41:28,alice,config_change,192.168.0.14
2025-08-23 13:41:58,bob,file_access,192.168.0.10
2025-08-23 13:42:28,bob,file_access,192.168.0.17
2025-08-23 13:42:58,charlie,config_change,192.168.0.5
2025-08-23 13:43:28,david,config_change,192.168.0.3
2025-08-23 13:43:58,bob,login_fail,192.168.0.17
2025-08-23 13:44:28,alice,file_access,192.168.0.6
2025-08-23 13:44:58,alice,config_change,192.168.0.9
2025-08-23 13:45:28,bob,login_fail,192.168.0.4
2025-08-23 13:45:58,david,login_success,192.168.0.10
2025-08-23 13:46:28,alice,login_fail,192.168.0.13
2025-08-23 13:46:58,bob,config_change,192.168.0.19
2025-08-23 13:47:28,bob,login_success,192.168.0.11
2025-08-23 13:47:58,charlie,login_success,192.168.0.18
2025-08-23 13:48:28,bob,file_access,192.168.0.18
2025-08-23 13:48:58,alice,login_fail,192.168.0.16
2025-08-23 13:49:28,david,login_fail,192.168.0.1
2025-08-23 13:49:58,david,login_success,192.168.0.5
2025-08-23 13:50:28,david,login_fail,192.168.0.2
2025-08-23 13:50:58,bob,config_change,192.168.0.4
2025-08-23 13:51:28,charlie,login_success,192.168.0.12
2025-08-23 13:51:58,alice,file_access,192.168.0.17
2025-08-23 13:52:28,alice,config_change,192.168.0.17
2025-08-23 13:52:58,alice,config_change,192.168.0.19
2025-08-23 13:53:28,alice,config_change,192.168.0.10
2025-08-23 13:53:58,charlie,login_success,192.168.0.6
2025-08-23 13:54:28,david,login_fail,192.168.0.11
2025-08-23 13:54:58,charlie,file_access,192.168.0.2
2025-08-23 13:55:28,bob,config_change,192.168.0.15
2025-08-23 13:55:58,david,login_success,192.168.0.19
2025-08-23 13:56:28,bob,config_change,192.168.0.19
2025-08-23 13:56:58,david,config_change,192.168.0.16
2025-08-23 13:57:28,david,login_fail,192.168.0.11
2025-08-23 13:57:58,bob,config_change,192.168.0.2
2025-08-23 13:58:28,bob,login_fail,192.168.0.18
2025-08-23 13:58:58,bob,login_fail,192.168.0.8
2025-08-23 13:59:28,charlie,file_access,192.168.0.14
2025-08-23 13:59:58,alice,config_change,192.168.0.14
2025-08-23 14:00:28,david,config_change,192.168.0.9
2025-08-23 14:00:58,bob,config_change,192.168.0.10
2025-08-23 14:01:28,david,login_fail,192.168.0.4
2025-08-23 14:01:58,david,config_change,192.168.0.7
2025-08-23 14:02:28,alice,login_success,192.168.0.11
2025-08-23 14:02:58,alice,config_change,192.168.0.7
2025-08-23 14:03:28,charlie,login_success,192.168.0.11
2025-08-23 14:03:58,bob,login_fail,192.168.0.12
2025-08-23 14:04:28,charlie,file_access,192.168.0.3
2025-08-23 14:04:58,alice,config_change,192.168.0.10
2025-08-23 14:05:28,bob,file_access,192.168.0.2
2025-08-23 14:05:58,alice,file_access,192.168.0.13
2025-08-23 14:06:28,charlie,file_access,192.168.0.9
2025-08-23 14:06:58,bob,login_fail,192.168.0.15
2025-08-23 14:07:28,charlie,file_access,192.168.0.7
2025-08-23 14:07:58,bob,config_change,192.168.0.2
2025-08-23 14:08:28,charlie,config_change,192.168.0.17
2025-08-23 14:08:58,alice,file_access,192.168.0.5
2025-08-23 14:09:28,alice,config_change,192.168.0.19
2025-08-23 14:09:58,david,file_access,192.168.0.13
2025-08-23 14:10:28,david,config_change,192.168.0.13
2025-08-23 14:10:58,charlie,login_success,192.168.0.5
2025-08-23 14:11:28,bob,login_fail,192.168.0.1
2025-08-23 14:11:58,david,login_fail,192.168.0.2
2025-08-23 14:12:28,bob,file_access,192.168.0.18
2025-08-23 14:12:58,bob,file_access,192.168.0.11
2025-08-23 14:13:28,alice,config_change,192.168.0.7
2025-08-23 14:13:58,alice,config_change,192.168.0.2
2025-08-23 14:14:28,bob,login_fail,192.168.0.15
2025-08-23 14:14:58,charlie,login_fail,192.168.0.1
2025-08-23 14:15:28,bob,login_success,192.168.0.4
2025-08-23 14:15:58,bob,file_access,192.168.0.8
2025-08-23 14:16:28,alice,file_access,192.168.0.19
2025-08-23 14:16:58,bob,login_fail,192.168.0.18
2025-08-23 14:17:28,charlie,file_access,192.168.0.15
2025-08-23 14:17:58,alice,login_success,192.168.0.19
2025-08-23 14:18:28,david,login_fail,192.168.0.7
2025-08-23 14:18:58,bob,login_success,192.168.0.5
2025-08-23 14:19:28,alice,login_fail,192.168.0.19
2025-08-23 14:19:58,david,config_change,192.168.0.10
2025-08-23 14:20:28,alice,config_change,192.168.0.14
2025-08-23 14:20:58,david,login_success,192.168.0.14
2025-08-23 14:21:28,alice,login_success,192.168.0.10
2025-08-23 14:21:58,alice,file_access,192.168.0.14
2025-08-23 14:22:28,charlie,file_access,192.168.0.1
2025-08-23 14:22:58,alice,login_fail,192.168.0.10
2025-08-23 14:23:28,alice,file_access,192.168.0.6
2025-08-23 14:23:58,charlie,file_access,192.168.0.13
2025-08-23 14:24:28,alice,config_change,192.168.0.13
2025-08-23 14:24:58,david,config_change,192.168.0.8
2025-08-23 14:25:28,bob,login_success,192.168.0.14
2025-08-23 14:25:58,alice,file_access,192.168.0.5
2025-08-23 14:26:28,david,login_fail,192.168.0.13
2025-08-23 14:26:58,david,file_access,192.168.0.15
2025-08-23 14:27:28,alice,login_success,192.168.0.17
2025-08-23 14:27:58,bob,login_success,192.168.0.15
2025-08-23 14:28:28,david,login_success,192.168.0.3
2025-08-23 14:28:58,david,login_success,192.168.0.17
2025-08-23 14:29:28,david,login_success,192.168.0.5
2025-08-23 14:29:58,alice,login_success,192.168.0.16
2025-08-23 14:30:28,alice,config_change,192.168.0.17
2025-08-23 14:30:58,david,login_success,192.168.0.6
2025-08-23 14:31:28,charlie,config_change,192.168.0.18
2025-08-23 14:31:58,bob,config_change,192.168.0.8
2025-08-23 14:32:28,charlie,login_success,192.168.0.3
2025-08-23 14:32:58,david,config_change,192.168.0.5
2025-08-23 14:33:28,david,login_fail,192.168.0.14
2025-08-23 14:33:58,alice,login_fail,192.168.0.3
2025-08-23 14:34:28,david,config_change,192.168.0.16
2025-08-23 14:34:58,charlie,config_change,192.168.0.11
2025-08-23 14:35:28,bob,file_access,192.168.0.15
2025-08-23 14:35:58,alice,login_fail,192.168.0.9
2025-08-23 14:36:28,david,config_change,192.168.0.14
2025-08-23 14:36:58,charlie,file_access,192.168.0.6
2025-08-23 14:37:28,david,file_access,192.168.0.1
2025-08-23 14:37:58,david,file_access,192.168.0.1
2025-08-23 14:38:28,alice,login_success,192.168.0.9
2025-08-23 14:38:58,bob,login_success,192.168.0.14
2025-08-23 14:39:28,alice,login_fail,192.168.0.14
2025-08-23 14:39:58,david,file_access,192.168.0.4
2025-08-23 14:40:28,alice,login_success,192.168.0.11
2025-08-23 14:40:58,alice,config_change,192.168.0.15
2025-08-23 14:41:28,alice,login_fail,192.168.0.8
2025-08-23 14:41:58,bob,file_access,192.168.0.10
2025-08-23 14:42:28,charlie,login_success,192.168.0.15
2025-08-23 14:42:58,alice,file_access,192.168.0.12
2025-08-23 14:43:28,charlie,config_change,192.168.0.15
2025-08-23 14:43:58,alice,file_access,192.168.0.15
2025-08-23 14:44:28,bob,file_access,192.168.0.11
2025-08-23 14:44:58,bob,login_fail,192.168.0.1
2025-08-23 14:45:28,bob,file_access,192.168.0.9
2025-08-23 14:45:58,alice,login_success,192.168.0.5
2025-08-23 14:46:28,alice,login_success,192.168.0.2
2025-08-23 14:46:58,bob,login_fail,192.168.0.11
2025-08-23 14:47:28,bob,login_success,192.168.0.1
2025-08-23 14:47:58,bob,login_fail,192.168.0.12
2025-08-23 14:48:28,bob,login_success,192.168.0.3
2025-08-23 14:48:58,alice,login_success,192.168.0.6
2025-08-23 14:49:28,david,config_change,192.168.0.16
2025-08-23 14:49:58,david,login_success,192.168.0.12
2025-08-23 14:50:28,charlie,login_success,192.168.0.10
2025-08-23 14:50:58,alice,file_access,192.168.0.1
2025-08-23 14:51:28,david,file_access,192.168.0.18
2025-08-23 14:51:58,david,login_fail,192.168.0.3
2025-08-23 14:52:28,david,login_success,192.168.0.6
2025-08-23 14:52:58,bob,login_success,192.168.0.10
2025-08-23 14:53:28,david,config_change,192.168.0.2
2025-08-23 14:53:58,charlie,file_access,192.168.0.19
2025-08-23 14:54:28,bob,config_change,192.168.0.12
2025-08-23 14:54:58,alice,login_fail,192.168.0.6
2025-08-23 14:55:28,charlie,config_change,192.168.0.19
2025-08-23 14:55:58,charlie,login_fail,192.168.0.18
2025-08-23 14:56:28,bob,login_success,192.168.0.1
2025-08-23 14:56:58,charlie,config_change,192.168.0.16
2025-08-23 14:57:28,bob,login_fail,192.168.0.13
2025-08-23 14:57:58,david,login_success,192.168.0.9
2025-08-23 14:58:28,alice,login_fail,192.168.0.2
2025-08-23 14:58:58,alice,config_change,192.168.0.4
2025-08-23 14:59:28,alice,login_success,192.168.0.17
2025-08-23 14:59:58,charlie,config_change,192.168.0.6
2025-08-23 15:00:28,alice,login_fail,192.168.0.4
2025-08-23 15:00:58,alice,file_access,192.168.0.17
2025-08-23 15:01:28,alice,login_fail,192.168.0.3
2025-08-23 15:01:58,alice,config_change,192.168.0.4
2025-08-23 15:02:28,david,login_fail,192.168.0.16
2025-08-23 15:02:58,charlie,file_access,192.168.0.18
2025-08-23 15:03:28,charlie,config_change,192.168.0.3
2025-08-23 15:03:58,david,login_success,192.168.0.8
2025-08-23 15:04:28,charlie,login_fail,192.168.0.11
2025-08-23 15:04:58,bob,login_success,192.168.0.2
2025-08-23 15:05:28,david,login_fail,192.168.0.11
2025-08-23 15:05:58,bob,login_success,192.168.0.3
2025-08-23 15:06:28,alice,login_fail,192.168.0.6
2025-08-23 15:06:58,alice,file_access,192.168.0.18
2025-08-23 15:07:28,bob,login_fail,192.168.0.6
2025-08-23 15:07:58,charlie,login_success,192.168.0.18
2025-08-23 15:08:28,david,login_fail,192.168.0.14
2025-08-23 15:08:58,alice,login_fail,192.168.0.10
2025-08-23 15:09:28,charlie,config_change,192.168.0.17
2025-08-23 15:09:58,alice,config_change,192.168.0.9
2025-08-23 15:10:28,bob,config_change,192.168.0.8
2025-08-23 15:10:58,bob,login_success,192.168.0.10
2025-08-23 15:11:28,bob,login_success,192.168.0.7
2025-08-23 15:11:58,alice,file_access,192.168.0.2
2025-08-23 15:12:28,bob,config_change,192.168.0.3
2025-08-23 15:12:58,charlie,file_access,192.168.0.16
2025-08-23 15:13:28,bob,login_fail,192.168.0.7
2025-08-23 15:13:58,david,login_success,192.168.0.16
2025-08-23 15:14:28,charlie,file_access,192.168.0.2
2025-08-23 15:14:58,bob,config_change,192.168.0.1
2025-08-23 15:15:28,bob,login_fail,192.168.0.2
2025-08-23 15:15:58,alice,login_fail,192.168.0.2
2025-08-23 15:16:28,david,login_success,192.168.0.1
2025-08-23 15:16:58,alice,login_success,192.168.0.6
2025-08-23 15:17:28,david,file_access,192.168.0.3
2025-08-23 15:17:58,alice,login_success,192.168.0.11
2025-08-23 15:18:28,bob,login_fail,192.168.0.11
2025-08-23 15:18:58,bob,config_change,192.168.0.18
2025-08-23 15:19:28,david,login_fail,192.168.0.13
2025-08-23 15:19:58,david,login_fail,192.168.0.2
2025-08-23 15:20:28,charlie,file_access,192.168.0.14
2025-08-23 15:20:58,alice,file_access,192.168.0.4
2025-08-23 15:21:28,charlie,login_success,192.168.0.9
2025-08-23 15:21:58,charlie,config_change,192.168.0.2
2025-08-23 15:22:28,alice,login_success,192.168.0.8
2025-08-23 15:22:58,charlie,login_success,192.168.0.9
2025-08-23 15:23:28,david,login_fail,192.168.0.18
2025-08-23 15:23:58,bob,file_access,192.168.0.15
2025-08-23 15:24:28,bob,login_fail,192.168.0.10
2025-08-23 15:24:58,david,file_access,192.168.0.3
2025-08-23 15:25:28,david,login_success,192.168.0.7
2025-08-23 15:25:58,charlie,file_access,192.168.0.4
2025-08-23 15:26:28,david,login_success,192.168.0.10
2025-08-23 15:26:58,david,login_success,192.168.0.13
2025-08-23 15:27:28,david,login_fail,192.168.0.10
2025-08-23 15:27:58,charlie,file_access,192.168.0.11
2025-08-23 15:28:28,david,file_access,192.168.0.6
2025-08-23 15:28:58,charlie,login_fail,192.168.0.5
2025-08-23 15:29:28,alice,file_access,192.168.0.14
2025-08-23 15:29:58,alice,config_change,192.168.0.13
2025-08-23 15:30:28,alice,login_fail,192.168.0.1
2025-08-23 15:30:58,david,login_fail,192.168.0.2
2025-08-23 15:31:28,alice,login_success,192.168.0.7
2025-08-23 15:31:58,alice,login_success,192.168.0.15
2025-08-23 15:32:28,david,file_access,192.168.0.16
2025-08-23 15:32:58,david,login_success,192.168.0.13
2025-08-23 15:33:28,bob,file_access,192.168.0.9
2025-08-23 15:33:58,david,login_success,192.168.0.2
2025-08-23 15:34:28,charlie,config_change,192.168.0.17
2025-08-23 15:34:58,david,config_change,192.168.0.4
2025-08-23 15:35:28,bob,config_change,192.168.0.11
2025-08-23 15:35:58,alice,login_fail,192.168.0.4
2025-08-23 15:36:28,bob,config_change,192.168.0.19
2025-08-23 15:36:58,charlie,login_fail,192.168.0.12
2025-08-23 15:37:28,charlie,login_fail,192.168.0.18
2025-08-23 15:37:58,alice,login_fail,192.168.0.17
2025-08-23 15:38:28,alice,login_fail,192.168.0.6
2025-08-23 15:38:58,david,file_access,192.168.0.17
2025-08-23 15:39:28,david,login_fail,192.168.0.19
2025-08-23 15:39:58,david,config_change,192.168.0.18
2025-08-23 15:40:28,alice,login_fail,192.168.0.13
2025-08-23 15:40:58,alice,login_fail,192.168.0.16
2025-08-23 15:41:28,bob,login_fail,192.168.0.4
2025-08-23 15:41:58,alice,file_access,192.168.0.14
2025-08-23 15:42:28,bob,login_success,192.168.0.17
2025-08-23 15:42:58,bob,login_fail,192.168.0.14
2025-08-23 15:43:28,bob,file_access,192.168.0.9
2025-08-23 15:43:58,charlie,file_access,192.168.0.5
2025-08-23 15:44:28,bob,login_fail,192.168.0.12
2025-08-23 15:44:58,bob,config_change,192.168.0.13
2025-08-23 15:45:28,david,file_access,192.168.0.12
2025-08-23 15:45:58,charlie,config_change,192.168.0.1
2025-08-23 15:46:28,alice,login_fail,192.168.0.19
2025-08-23 15:46:58,alice,file_access,192.168.0.11
2025-08-23 15:47:28,david,login_success,192.168.0.4
2025-08-23 15:47:58,charlie,login_success,192.168.0.18
2025-08-23 15:48:28,alice,config_change,192.168.0.9
2025-08-23 15:48:58,alice,config_change,192.168.0.12
2025-08-23 15:49:28,david,login_fail,192.168.0.3
2025-08-23 15:49:58,bob,config_change,192.168.0.10
2025-08-23 15:50:28,bob,config_change,192.168.0.4
2025-08-23 15:50:58,alice,login_success,192.168.0.7
2025-08-23 15:51:28,david,login_fail,192.168.0.12
2025-08-23 15:51:58,charlie,login_fail,192.168.0.17
